Puzzle,Solution,Execution Time,Zeros,Guesses,Backtracks
147306002250100000300200145410508607005062800820703504500800769670900000984605001,147356982258149376369287145413598627795462813826713594531824769672931458984675231,0.06952720001572743,37,2589,2552
200347096360000000009802000410500907080090010703006048000903800000000079940685001,258347196364159782179862435412538967586794213793216548621973854835421679947685321,0.23756670003058389,46,10057,10011
347009028150000600200100435410685003005093800890417006700900584530000900986004012,347569128158342679269178435412685793675293841893417256721936584534821967986754312,0.02823190001072362,37,230,193
057208406400150070300060001210504000004000100000306049800020004040071003502603910,157238496468159372329467851213594687694782135785316249831925764946871523572643918,0.06549680000171065,45,2214,2169
006357928000000704300084005412500097083970050597800013700098006000000209004723581,146357928258619734379284165412536897683971452597842613725198346831465279964723581,0.02554259996395558,38,362,324
103207408460090037070030010300504009084912370090080040901653704800000001006000900,153267498468195237279438516312574869684912375597386142921653784835749621746821953,0.03562899999087676,42,840,798
206000308350000061190060027400503009002896100003070200600732004700010005839040712,246157398357289461198364527461523879572896143983471256615732984724918635839645712,0.03290380001999438,41,684,643
100098254408000000059400607300845000080000030000132008801009460000000705975360001,137698254468527319259413687312845976584976132796132548821759463643281795975364821,0.11137909995159134,45,4514,4469
207459601000000000069128470000296000050814020890070064600000008720080016980030042,237459681148367259569128473471296835356814927892573164613742598724985316985631742,0.17407720000483096,42,7583,7541
107254089392160400000070200200000070500802134900000020000030800635980700809627013,167254389392168457458379261213546978576892134984713625721435896635981742849627513,0.02708019997226074,41,455,414
100368009400259008080010050012080490504000802690724031900506003000000000046832910,157368249463259178289417356312685497574193862698724531921546783835971624746832915,0.02069699997082353,41,99,58
000629540200084600400005102070000039602000407380000050703800005005910004046253000,137629548259184673468375192571462839692538417384791256713846925825917364946253781,0.05127100000390783,45,1597,1552
007269030000540700350108006520000047674900385890000012410605009000890200005724060,147269538268543791359178426521386947674912385893457612412635879736891254985724163,0.02009520004503429,40,101,61
026154780108000304479080251200060008500709003090020040000070000000948000015030490,326154789158297364479386251231465978584719623697823145942571836763948512815632497,0.15831610001623631,44,7006,6962
246010097150200006309407105000040000470895061000020000501906803760300009938050072,246518397157239486389467125612743958473895261895621734521976843764382519938154672,0.02935460000298917,40,550,510
046030097002109008700000100060095073400802009590360010004000005900501300830040720,146238597352179468789654132261495873473812659598367214614723985927581346835946721,0.02254060003906488,45,217,172
002140860408250000170300004010000076605702341090000028520900007806570000007820630,352147869468259713179368254213485976685792341794613528521936487836574192947821635,0.03046490001725033,42,621,579
006280700207351009800400031010000096503008147070000023300700068704832005005140300,136289754247351689859467231412573896593628147678914523321795468764832915985146372,0.01980890001868829,41,84,43
007348900300169007400050003070030080503000704690000021920504038706801405045090170,217348956358169247469257813172436589583912764694785321921574638736821495845693172,0.02155220002168790,40,153,113
150347620000068005000200040412070060675009203983010070000800030000034006830926750,159347628247168395368295147412573869675489213983612574796851432521734986834926751,0.08030840003630146,41,3038,2997
017259640000060000500748003030080060805906702290000034000315000150090076004627300,317259648428163597569748123731482965845936712296571834672315489153894276984627351,0.08354259998304769,42,3232,3190
004167290000340500100008034080003006702000401900700080610500009003081000095674100,354167298268349517179258634581423976732896451946715382617532849423981765895674123,0.03744230000302196,45,912,867
100234007040000030308000401421060398580020064009000200002040500030516070960872043,196234857247158639358697421421765398583921764679483215712349586834516972965872143,0.02835139998933300,41,486,445
207108309300629007060307050012000690500080001800090004021030780734805926980000013,247158369358629147169347852412573698593486271876291534621934785734815926985762413,0.02210010000271723,39,206,167
100058963000009057039600200370400008482036095690700001013500800000003019800014372,147258963268349157539671284371495628482136795695782431913527846724863519856914372,0.01898539997637272,40,46,6
230050097070060050581409236100000005860295041700804003000080000007521800900746002,236158497479362158581479236124637985863295741795814623612983574347521869958746312,0.06105519999982789,41,2076,2035
200300489450000070009400005600200104092060830803001002900005700030000058586007001,217356489458129673369478215675283194192564837843791562921835746734612958586947321,0.13192119996529073,46,5601,5555
300498002008153400009000310120800006485070031790300005001000980002739100900681003,317498652268153479549267318123845796485976231796312845631524987852739164974681523,0.02756610000506043,41,438,397
257010469160020075400060008300206007082090640000154000000030000043070250670000013,257318469168429375439567128314286597582793641796154832921635784843971256675842913,0.13258500001393259,44,5676,5632
200040005060159040450000013100000004580090062600512008001923500030671020006485700,217348695368159247459267813172836954583794162694512378741923586835671429926485731,0.09839090000605211,42,4045,4003
100357009050249070070000040501000706680070054400615008003060800014732960000891000,146357289358249671279186543531428796682973154497615328923564817814732965765891432,0.05101220001233742,42,1657,1615
300248679000050830080000200104500007738490026506700003010000700000010460800627391,351248679267159834489376215124563987738491526596782143612934758973815462845627391,0.05492309998953715,42,1808,1766
107246509050793060009050200302000906510389042700000001021000390000030000970625018,137246589258793164469158273382417956516389742794562831621874395845931627973625418,0.03707940003369004,41,907,866
206458709500030008080167020103000806060000010700306002601985204000040000870623051,216458739547239168389167425123574896465892317798316542631985274952741683874623951,0.02788239996880293,41,457,416
246100380100300007009060005530704000004080700000506013400030900900001004085002631,246157389158349267379268145532714896614983752897526413421635978963871524785492631,0.06618249998427927,46,2294,2248
160237089000149000009050300200306007690070021754010963002000600030504070800961005,165237489328149756479658312281396547693475821754812963512783694936524178847961235,0.03681900002993643,41,899,858
047103560100000009360070021510704096403865102000010000600357004000080000075902610,247193568158426739369578421512734896493865172786219345621357984934681257875942613,0.03165080002509058,42,613,571
086203479200100308300070052402500006063780900708400003600040097800900605075801234,186253479257194368349678152412539786563782941798416523621345897834927615975861234,0.01976729999296367,38,54,16
204571089000340200570068400300050006485600071700080004820036700000810900903725068,234571689168349257579268413312457896485692371796183524821936745657814932943725168,0.02099429996451363,39,127,88
307189500000035740000000810580000976090000050673000024014000000026850000005764201,347189562168235749259476813581342976492617358673598124714923685926851437835764291,0.05143270001281053,45,1627,1582
108000307560000081070080040300407008006592700005010400801935604900040005054020130,148256397569374281273189546312467958486592713795813462821935674937641825654728139,0.09801590000279248,43,3924,3881
106045789200007304400390001002780000584609000009530000700820005800006403903051872,136245789298167354457398621312784596584619237679532148741823965825976413963451872,0.02593050000723451,40,363,323
051400367308000004470500000137080050000604000090050872000002045700000601946005720,251498367368127594479536218137289456582674139694351872813762945725943681946815723,0.04120820004027337,45,1146,1101
240050019108209304509104602000040000480965031000010000003507400900030007756090123,247356819168279354539184672371842965482965731695713248813527496924631587756498123,0.04555859998799860,41,1393,1352
038000760170306089690000035200080001307592608009010200000935000900761004760020013,538149762172356489694278135256487391317592648849613257421935876983761524765824913,0.02093870000680909,41,140,99
100040009370000054409000701210050076500781002000462000040975030001020900700814005,165247389378196254429538761214359876536781492987462513642975138851623947793814625,0.05112509999889880,44,1644,1600
307251608000009042209000310410000006573096001890000007601000870000008059905742103,347251698158369742269487315412573986573896421896124537621935874734618259985742163,0.03348179999738932,41,741,700
107302508008090100300581004010639080070000030893000621620050047700010002005274800,147362598258497163369581274412639785576128439893745621621853947784916352935274816,0.02971500001149252,41,571,530
320648019008030400409050208210000084580000093704803102030000020600080005070926040,327648519158239467469157238213795684586412793794863152931574826642381975875926341,0.06332740001380444,42,2232,2190
200375004090080050408000103530000087620897031700503002045000620800942005900651008,216375894397184256458269173531426987624897531789513462145738629863942715972651348,0.02808979997644201,40,511,471
300297105000036070079000320512300004783040012694700008027000890000024050900873201,346297185258136479179458326512389764783645912694712538427561893831924657965873241,0.07260600000154227,39,2610,2571
402509103075238460000070000050080090713090845809000307520040086900020004600701002,482569173175238469396174258254387691713692845869415327521943786937826514648751932,0.02405080001335591,41,251,210
190000057248070169300169004002513800000496000000782000700050008034000670905807402,196248357248375169357169284472513896583496721619782543721654938834921675965837412,0.02225740003632382,41,214,173
140000078360040091200000006401539607002060900000712000500623009026000430937804162,145396278368247591279185346481539627752468913693712854514623789826971435937854162,0.02259110001614317,40,195,155
200138400040059100000007035500000689080090070963000004610800000004670010005912006,256138497347259168198467235571324689482596371963781524619843752824675913735912846,0.27297559997532517,46,12703,12657
140200806050160403009080002400308000003070900000502008900020500601053040805004067,147239856258167493369485712412398675583671924796542138934726581671853249825914367,0.06586299999617040,46,2399,2353
201400708300000652600250041006308009030592800008706004800970023700000985903800107,251463798374189652689257341126348579437592816598716234865971423712634985943825167,0.07579370000166818,40,2816,2776
417208659508109307000050000100624008000010000005803200700000006840090075956781432,417238659528169347369457821173624598284915763695873214731542986842396175956781432,0.04509630001848564,40,1173,1133
150200009268009007079000125500700000610000094000003006431000970900800463700004012,154237689268159347379468125592746831613582794847913256431625978925871463786394512,0.11552300001494586,45,4823,4778
347158209000009008000060450100000095280000031590000002068030000700600000902874316,347158269625349178819267453173482695284596731596713842468931527731625984952874316,0.07897059997776523,45,3034,2989
007036590200197400360050000401800059680900731503600042830010000700369200006084310,147236598258197463369458127471823659682945731593671842834512976715369284926784315,0.02350060001481324,39,263,224
401279305200145009070060020105000908380000041700010003000050000043927510007681400,461279385238145679579368124125734968386592741794816253612453897843927516957681432,0.03949080000165850,42,1005,963
103248506400109003020060080731000965860000047900070001300000008007836400058914730,173248596486159273529367184731482965862591347945673821394725618217836459658914732,0.02882720000343397,40,487,447
038469510100000002570030068300000009002301700007285400700853004040716020856000173,238469517169578342574132968315647289482391756697285431721853694943716825856924173,0.02107839996460825,40,146,106
050070289407200006238000000002065040600809003080120500000000832700001604849030010,156374289497218356238956471312765948675849123984123567561497832723581694849632715,0.05017489998135716,45,1460,1415
147230096250100003009000802000080740700624138000090260004000607830500004976840051,147238596258169473369457812612385749795624138483791265524913687831576924976842351,0.02559939998900518,40,356,316
050046079468000003300100000004710060100482007080069200000004005900000482840920010,251346879468297153379158624524713968196482537783569241612834795935671482847925316,0.06619670003419742,46,2403,2357
036010790100000006200346001002060900600105007790020064000000000940601025863752419,436518792158279346279346581312467958684195237795823164521984673947631825863752419,0.07812760001979768,42,2927,2885
016350000408109000300400108180000693503206417760000825600700304905801000047630000,216358749478169532359427168182574693593286417764913825621795384935841276847632951,0.02733010001247749,40,444,404
340010067100368009000407000071030690400659001000070000004080900825000713930020084,349215867157368249268497135571834692482659371693172458714583926825946713936721584,0.04320190002908930,44,1283,1239
350040079169000003072300005001430000000712000000098400500004780800000394940060052,358146279169257843472389615281435967694712538735698421513924786826571394947863152,0.03664410003693774,46,925,879
100207689000008305009405100721300006893600004654900003007506900000003507500709431,145237689276198345389465172721354896893671254654982713437516928912843567568729431,0.02191820001462474,40,176,136
150600239208009057070054008000430000002175384000890000010023006905008043830900725,154687239268319457379254618581436972692175384743892561417523896925768143836941725,0.03955510002560914,40,990,950
137400809048000005500000014310024900006301582980065400600000098053000006894600203,137456829248139675569278314315824967476391582982765431621543798753982146894617253,0.06233049998991191,41,2204,2163
105279604008030500760845021000050000406000702500408003620080035850000017903502806,135279684248136579769845321312657498486391752597428163621784935854963217973512846,0.10319300001719967,40,4272,4232
400507109000290054500030076010002900206000705008400020950040002620051000804309001,432567189167298354589134276315672948246983715798415623951746832623851497874329561,0.03915769996820018,45,1003,958
102305709005080100000167000040050070517020394800000001920030017730816052600702008,162345789475289163389167245243951876517628394896473521928534617734816952651792438,0.02202400000533089,41,152,111
150273089070060010629000357012000970500000006700194002001946700000712000200308001,154273689378569214629481357412635978593827146786194532831946725945712863267358491,0.05636450002202764,42,1887,1845
100205608000069037369000500403520000582090046601780000914000300000013064800902105,147235698258169437369478521473526819582391746691784253914657382725813964836942175,0.04349569999612868,41,1308,1267
104257806007080050509006000310500008470028319690700002701005000006040030903871605,134257896267189453589436271312594768475628319698713542721365984856942137943871625,0.05563509999774396,40,1822,1782
200356009058020360309000205400000003576030428890000056001000500700815002900642001,247356819158429367369187245412568973576931428893274156621793584734815692985642731,0.34537410002667457,42,16380,16338
130245000200080030908006210400607009860390027700804003304002980500070040690418000,136245798247189536958736214413627859865391427729854163374562981581973642692418375,0.06663379998644814,41,2558,2517
147300529000009006360200107000090800570812604000040200620900708000001002834600951,147368529258179436369254187412596873573812694986743215621935748795481362834627951,0.02598669996950775,42,408,366
341206598200105007570040026003080700700409001800010004132060875000000000904837602,341276598268195437579348126413682759726459381895713264132964875687521943954837612,0.04858579998835921,40,1460,1420
408030107000479000070080040014658730050000060900020004000542000742000356090763020,468235197123479685579186243214658739357914862986327514631542978742891356895763421,0.17366160004166886,44,7938,7894
205040609060050040079080150124060978000000000800010004030694020542000796080725030,215347689368159247479286153124563978693478512857912364731694825542831796986725431,0.02753349998965859,42,445,403
100230097260009040080460021500070804000000000708090003420013080030700019970046005,154238697267159348389467521592371864613584972748692153425913786836725419971846235,0.04267749999416992,45,1069,1024
407030809560070034039060750300020008000000000600847001010684090943000286050392010,427135869568279134139468752371526948284913675695847321712684593943751286856392417,0.11109530000248924,42,4588,4546
240167305300420070090380000000000807837200956000000103010830000600910080980756201,248167395351429678796385412125693847837241956469578123512834769673912584984756231,0.04892309999559075,42,1479,1437
200469008140005090000080240000040809486000523705030000021090000050700061600351002,237469158148275396569183247312546879486917523795832614821694735953728461674351982,0.04848959995433688,45,1477,1432
350000079060050040409070105210587096500603002800104003000040000731962584900030001,352418679167259348489376125213587496574693812896124753625841937731962584948735261,0.04061069997260347,41,1088,1047
340200708007108034509430102130004905400300200790002603203940806004506079950700401,341265798627198534589437162132674985468359217795812643273941856814526379956783421,0.02043670002603903,36,106,70
400000578000000009309080014104702095200403001790805302610050403900000000857000006,461239578528174639379586214134762895285493761796815342612957483943628157857341926,0.11976749997120351,45,4997,4952
310209048050167030000080000123040987600000002905000403700020004542000396896030721,317259648458167239269483175123645987674398512985712463731926854542871396896534721,0.03348480002023280,40,742,702
230000018050030090400070005360000049000000000584601327719843562603705904040962070,236459718157238496498176235361527849972384651584691327719843562623715984845962173,0.02576560003217310,39,356,317
350109076060070040400030009010763080000000000597000463821050634905426807700080002,358149276169275348472638159214763985683594721597812463821957634935426817746381592,0.02947990002576262,41,542,501
050001089000389406400076120210400008000000000800003074021930007608712000940800010,356241789172389456489576123213457698794628531865193274521934867638712945947865312,0.04341540002496913,45,1256,1211
310209048050167030000080000100040007000308000985702463701926804002000300806030701,317259648458167239269483175123645987674398512985712463731926854542871396896534721,0.02758870000252500,42,459,417
200500837050307004309080050581000003000106000700000192010020309900803010837001005,246519837158367924379284651581972463492136578763458192614725389925843716837691245,0.12313980003818870,45,5157,5112
358000179160357082000090000280030096000702000637010524800523007000000000705189203,358246179169357482472891635281435796594762318637918524816523947923674851745189263,0.02407079999102280,41,283,242
057190048100000007480005000301002760500030002092700103000200075900000004730049620,257196348163428597489375216341852769576931482892764153614283975925617834738549621,0.06692589999875054,46,2329,2283
030000050208169307079030180010706090500010002607000403901070508700805001060321070,136487259258169347479532186312746895584913762697258413921674538743895621865321974,0.01991770003223792,42,69,27
360209080100456903400003560013504000704390006096807000800001640600748302940605010,365279481178456923429183567213564879784392156596817234837921645651748392942635718,0.02261859999271110,38,213,175
040200019200091600160480000501600090400070003090005201000032086005760004830004020,347256819258391647169487352571623498482179563693845271714532986925768134836914725,0.13759569998364896,46,5854,5808
005207093130400006279060000312500000500000007000004325000040569900001082750809400,465217893138495276279368154312576948584932617697184325821743569943651782756829431,0.06487949995789677,45,2308,2263
207301080050629004369004000410000006600000001900000037000400798700218060030905402,247351689158629374369784125412837956673592841985146237521463798794218563836975412,0.20284579996950924,45,9288,9243
000317069160092003009000000410700008503904607700008032000000300900830046630549000,254317869168492573379685124412763958583924617796158432841276395925831746637549281,0.92330489994492382,45,44805,44760
200037080350269000000080006612300005403000702700002643900020000000941028020750001,246137589358269174179485236612374895483596712795812643931628457567941328824753961,0.09214809996774420,45,3503,3458
200137009050269070109080206610000095400000002790802043031020450000941000820050061,246137589358269174179485236612374895483596712795812643931628457567941328824753961,0.01978119998238981,41,83,42
145397268000125000209060501403602905500000006607000302050040020900010003830050014,145397268368125497279468531413672985582934176697581342751843629924716853836259714,0.10578179999720305,41,4281,4240
145397268300125007009060500410000085500000006007000300750040029900716003006050700,145397268368125497279468531413672985582934176697581342751843629924716853836259714,0.02971850003814325,43,580,537
340250000100469000009080005461000907502000306703000284900040600000831009000076042,346257891158469723279183465461328957582794316793615284917542638624831579835976142,0.03770649997750297,45,961,916
200570409350429000000036005103000500504000803009000102600740000000951067905083004,216578439357429681498136725123894576564217893789365142631742958842951367975683214,0.04906119999941438,45,1528,1483
150038090402197038300050100000304009508071204000502003800010900601729085970043020,157238496462197538389456172216384759538971264794562813823615947641729385975843621,0.04020370001671836,39,1043,1004
040368970160409003389100406002093008600080004008014009521900807970801005030745190,245368971167459283389172456412593768693287514758614329521936847974821635836745192,0.02490770001895726,36,315,279
028346570059000620674000831005060700400090002000010000000825000590030087063974210,128346579359187624674259831215463798436798152987512346741825963592631487863974215,0.05700159998377785,42,1890,1848
045687230360102054200000001000030000450020017000741000020374080930000075087915340,145687239368192754279453861712536498453829617896741523521374986934268175687915342,0.07100360002368689,41,2591,2550
047328000250100074300400000010004908780591632090006107900800000430600089076945000,147328596258169374369457821612734958784591632593286147921873465435612789876945213,0.03737919998820871,41,957,916
147239050250000000300504100421000087570900403893000015600703500730000000985621030,147239856258167349369584172421356987576918423893472615612743598734895261985621734,0.02220549999037758,40,170,130
350217096100349007400000001000605000580000074090824010010702050920000068837956142,358217496162349587479568321241675839586193274793824615614782953925431768837956142,0.02553210000041872,39,330,291
050149060000572000400060009132090475600050002590000036900624008700000003046735290,258149367369572184471368529132896475687453912594217836913624758725981643846735291,0.02593189995968714,42,336,294
457163800100000000000087030301500068002010400940008207010870000000000001006341572,457163829138295746269487135371524968682719453945638217513872694724956381896341572,0.36007659998722374,46,16855,16809
310560007067009203000000000170400005680215074900006028000000000809600450700024081,314562897567189243298347516172498635683215974945736128421853769839671452756924381,0.70947519998298958,46,34647,34601
250147039000259000000000000124070985500000002709000301000435000970020064845090123,256147839387259416491368257124673985538914672769582341612435798973821564845796123,0.02283380000153556,43,225,182
305040708060183090480060032040326080706891503000000000000738000000000000054612370,315249768267183495489567132541326987726891543938475216192738654673954821854612379,0.21630670002195984,44,9557,9513
358109002000030009270060030010000078002654300590000040020040057600080000900506813,358179462164235789279468135416392578782654391593817246821943657635781924947526813,0.03162820002762601,46,623,577
250367091000208000380050072000483000040709020708506103420000087900841006806902405,254367891167298354389154672512483769643719528798526143421635987975841236836972415,0.03583200002321973,39,863,824
200167009460352078170080026302548607000000000004010800000734000035020760040090030,258167349469352178173489526312548697586973412794216853621734985935821764847695231,0.64627029997063801,43,31268,31225
200040009360129057070080020502691704000000000706030802000050000047813260053060940,215347689368129457479586123582691734134278596796435812621954378947813265853762941,0.23737250000704080,43,10788,10745
302567108180293065560010072205836709000070000700040006000354000003080200050000010,342567198187293465569418372215836749436975821798142536621354987973681254854729613,0.08406220003962517,43,3152,3109
217300609400060007060000010000030894583904261000020573020000040900010002846700105,217348659458169327369257418172635894583974261694821573721583946935416782846792135,0.06583979999413714,43,2338,2295
351247689000030000279000314020706090500090008800010006010973040900050007780020031,351247689468139752279568314124786593536492178897315426612973845943851267785624931,0.22878999996464700,42,10502,10460
127300589000000002960008017040030050071205846080060070610004098000000005895600724,127346589458179632963528417246837951371295846589461273612754398734982165895613724,0.04504799999995157,42,1280,1238
010540682060007000400008000520300794800090005694005023000600008000800030786023040,317549682268137459459268317521386794873492165694715823132654978945871236786923541,0.08756529999664053,46,3445,3399
310248079240109086508306102420080057000090000060010020050704090004901700030060010,316248579247159386598376142421683957873592461965417823152734698684921735739865214,0.02446439996128902,42,285,243
140020690008100007000400015420581069081940002790236041000600074004700006970010520,147325698258169437369478215423581769681947352795236841812653974534792186976814523,0.06297349999658763,40,2197,2157
260308097470000026509070401120507069085090270796080135800000002900010008050020010,261348597478159326539276481124537869385691274796482135813965742942713658657824913,0.05249600001843646,40,1762,1722
360100240000000005540260079000395080836710502000628010420830057000000004780500360,367159248192487635548263179214395786836714592975628413421836957653971824789542361,0.03483729995787144,42,811,769
140258093300000007000407000400613008603974105000000000570040069000090000936825714,147258693358169247269437581425613978683974125791582436572341869814796352936825714,0.03586070000892505,43,811,768
160258790005000008000060045500601289917080506600503471000020067002000004830714950,164258793375149628289367145543671289917482536628593471491825367752936814836714952,0.03562129999045283,39,855,816
040316090100000003000279000300050009400000006090603050730040065002861700684537912,248316597179485623563279148316754289425198376897623451731942865952861734684537912,0.09354970004642382,43,3673,3630
200148360061000008080530007000607095926050801000801036090460002035000004700985610,257148369361279548489536127813627495926354871574891236198463752635712984742985613,0.03295090002939105,41,743,702
510037060602000009080090215100502000006080100000604003421060050900000301070940082,519237468642158739783496215134572896256389174897614523421863957968725341375941682,0.10897110000951216,46,4598,4552
100200500200009300380070162460900000502304906000006047624050093005600008008002001,146238579257169384389475162461927835572384916893516247624851793715693428938742651,0.47262129996670410,45,23134,23089
007040800400000001060108070312875649704060502000304000620030084043602150870010026,137246895458793261269158473312875649784961532596324718621537984943682157875419326,0.03099110000766814,40,636,596
460315892008000103030200457000503008304160500000807001010600985003000206850921734,467315892528479163139286457271593648384162579695847321712634985943758216856921734,0.02784669998800382,38,476,438
137420000208000007560000240000004038785263401000001072420000850903000006876190000,137426985248359167569718243612974538785263491394581672421637859953842716876195324,0.04358549998141825,43,1295,1252
105070902240189056680000017000508000070090040093060120021943860300000004060857030,135476982247189356689325417412538679876291543593764128721943865358612794964857231,0.02272810001159087,41,213,172
000654000108000403069000250310806079506392804080000020620080045790000081805961702,237654198158279463469138257312846579576392814984517326621783945793425681845961732,0.02388719998998567,39,270,231
000456000208109306069020750041000890500080003896000125600040008980000032703895604,137456289258179346469328751341562897572981463896734125615243978984617532723895614,0.02653190004639328,40,437,397
351248700200000000489060000100004390600902007098500002000030974000000006003796251,351248769276159483489367125125674398634982517798513642562831974917425836843796251,0.06425530003616586,45,2172,2127
246381050000000086098050400000723590000000000083465000004070930720000000030516274,246381759157249386398657412461723598572198643983465127614872935725934861839516274,0.04450029996223748,45,1336,1291
037568140100000005049020760002080500400296003080305070690040057700000004804937601,237568149168479235549123768312784596475296813986315472691842357723651984854937621,0.02764230000320822,41,524,483
006308700307109402400070006031080920004000500060504070200756009640801037070423050,126348795357169482498275316531687924784912563962534178213756849645891237879423651,0.03436069999588653,41,826,785
007004098058300001400100003010090037384000926790080040600005004800002510940800300,137524698258369471469178253512496837384751926796283145621935784873642519945817362,0.06176950002554804,45,2160,2115
100308005307169402400070006001000900784010563960504078000706000600891007870020051,126348795357169482498275316531687924784912563962534178213756849645891237879423651,0.02460720000090078,40,297,257
004201079100479003200000005040003008602040301700100020400000006900814007830506400,364251879158479263279368145541623798682947351793185624415732986926814537837596412,0.10708819999126717,46,4369,4323
300408005107269304098050120003000800589020413740000062600584007900601008070030040,326418795157269384498357126263145879589726413741893562612584937934671258875932641,0.02187410002807155,40,197,157
100309002209157403400060005004000800607090501980203047500000008740901056890030014,158349762269157483473862195314576829627498531985213647531624978742981356896735214,0.18915849999757484,41,8727,8686
300108009400239006200060003102000608643080915870000024500000007730801062960020031,356178249487239156219465783192354678643782915875916324521643897734891562968527431,0.06437999999616295,41,2367,2326
006005089307200000400067502200600908003408200904002006809520003000001405740900800,126345789357289164498167532271653948563498217984712356819524673632871495745936821,0.06893459998536855,45,2490,2445
008267050209300000000050108400503086590000034680704002704030000000001603030875200,148267359259318467367459128471523986592186734683794512714632895825941673936875241,0.03292899997904897,45,755,710
008235700300000002000000000210050098580000074700408001621040957935020486840596013,168235749359174862472689135214357698586912374793468521621843957935721486847596213,0.04570199997397140,40,1371,1331
047368520300000006060000030400937002700681004800205007002000800901402703674010295,147368529358129476269574138415937682723681954896245317532796841981452763674813295,0.02836739999474958,41,512,471
137460080200079060060000107300500006570000039900004001801000090040950008090042613,137465982258179364469283157312597846574618239986324571821736495643951728795842613,0.21604699996532872,45,10069,10024
501260070300000080009300024430002008100896003200400051710003400050000007060051902,541268379327149586689375124436512798175896243298437651712983465953624817864751932,0.05498089996399358,46,1829,1783
017050820200000007000000000100639008340785092790402036671020984030060010900871003,417356829269148357583297641125639478346785192798412536671523984832964715954871263,0.02664279995951802,41,433,392
157200380408300005000000207200005090503904702090800004601000000900003601075009423,157246389428397165369158247214735896583964712796821534631472958942583671875619423,0.20080910000251606,45,9095,9050
017463590300000004060000010620709053500010002000602000030000080945286731876931425,217463598358197264469825317621749853594318672783652149132574986945286731876931425,0.02748759998939931,39,479,440
158237400302009058070000000000004807534098026000002504020000000703005041945861200,158237469362149758479586312216354897534798126897612534621473985783925641945861273,0.02901550004025921,42,517,475
005060700601000304840309016100070009700198002980504037203706905008010600560030071,325461798691287354847359216152673849734198562986524137213746985478915623569832471,0.04460800002561882,40,1300,1260
158230060302000050070000002200004007530798026800600004600000080080000601040061273,158237469362149758479586312216354897534798126897612534621473985783925641945861273,0.29182869999203831,46,13909,13863
158070346300050007079000120200080009580792061700603008020105080000040000900827003,158279346362451897479368125216584739583792461794613258627135984831946572945827613,0.05715890001738444,43,1978,1935
407050306500060007060000080300090008870020014106040703040532070050080030903417602,417258396538169247269374185324791568875623914196845723641532879752986431983417652,0.14558820001548156,43,6279,6236
421300698608049070070000001107026005200570040504093007010000004305084010846700539,421357698658149273973268451137426985289571346564893127712935864395684712846712539,0.02059690002351999,39,117,78
