Puzzle,Solution,Execution Time,Zeros,Guesses,Backtracks
107302508008090100300581004010639080070000030893000621620050047700010002005274800,147362598258497163369581274412639785576128439893745621621853947784916352935274816,0.20527230005245656,41,4289,4248
320648019008030400409050208210000084580000093704803102030000020600080005070926040,327648519158239467469157238213795684586412793794863152931574826642381975875926341,0.11713969998527318,42,1702,1660
200375004090080050408000103530000087620897031700503002045000620800942005900651008,216375894397184256458269173531426987624897531789513462145738629863942715972651348,0.12434040004154667,40,1948,1908
300297105000036070079000320512300004783040012694700008027000890000024050900873201,346297185258136479179458326512389764783645912694712538427561893831924657965873241,0.20303370000328869,39,4406,4367
402509103075238460000070000050080090713090845809000307520040086900020004600701002,482569173175238469396174258254387691713692845869415327521943786937826514648751932,0.12458040000637993,41,1807,1766
190000057248070169300169004002513800000496000000782000700050008034000670905807402,196248357248375169357169284472513896583496721619782543721654938834921675965837412,0.09148440003627911,41,889,848
140000078360040091200000006401539607002060900000712000500623009026000430937804162,145396278368247591279185346481539627752468913693712854514623789826971435937854162,0.13798469997709617,40,2017,1977
200138400040059100000007035500000689080090070963000004610800000004670010005912006,256138497347259168198467235571324689482596371963781524619843752824675913735912846,6.03402429999550804,46,137667,137621
140200806050160403009080002400308000003070900000502008900020500601053040805004067,147239856258167493369485712412398675583671924796542138934726581671853249825914367,0.83280590001959354,46,13928,13882
201400708300000652600250041006308009030592800008706004800970023700000985903800107,251463798374189652689257341126348579437592816598716234865971423712634985943825167,0.30244369996944442,40,4254,4214
417208659508109307000050000100624008000010000005803200700000006840090075956781432,417238659528169347369457821173624598284915763695873214731542986842396175956781432,0.34868200001074001,40,6649,6609
150200009268009007079000125500700000610000094000003006431000970900800463700004012,154237689268159347379468125592746831613582794847913256431625978925871463786394512,2.52567579998867586,45,61317,61272
347158209000009008000060450100000095280000031590000002068030000700600000902874316,347158269625349178819267453173482695284596731596713842468931527731625984952874316,2.81526809994829819,45,63794,63749
007036590200197400360050000401800059680900731503600042830010000700369200006084310,147236598258197463369458127471823659682945731593671842834512976715369284926784315,0.10536019998835400,39,1363,1324
401279305200145009070060020105000908380000041700010003000050000043927510007681400,461279385238145679579368124125734968386592741794816253612453897843927516957681432,0.58577260002493858,42,15343,15301
103248506400109003020060080731000965860000047900070001300000008007836400058914730,173248596486159273529367184731482965862591347945673821394725618217836459658914732,0.08828820002963766,40,478,438
038469510100000002570030068300000009002301700007285400700853004040716020856000173,238469517169578342574132968315647289482391756697285431721853694943716825856924173,0.08366740000201389,40,377,337
050070289407200006238000000002065040600809003080120500000000832700001604849030010,156374289497218356238956471312765948675849123984123567561497832723581694849632715,1.04720909998286515,45,24012,23967
147230096250100003009000802000080740700624138000090260004000607830500004976840051,147238596258169473369457812612385749795624138483791265524913687831576924976842351,0.08639569999650121,40,570,530
050046079468000003300100000004710060100482007080069200000004005900000482840920010,251346879468297153379158624524713968196482537783569241612834795935671482847925316,6.93719189998228103,46,185788,185742
036010790100000006200346001002060900600105007790020064000000000940601025863752419,436518792158279346279346581312467958684195237795823164521984673947631825863752419,0.07808040000963956,42,154,112
016350000408109000300400108180000693503206417760000825600700304905801000047630000,216358749478169532359427168182574693593286417764913825621795384935841276847632951,0.17221960000460967,40,3351,3311
340010067100368009000407000071030690400659001000070000004080900825000713930020084,349215867157368249268497135571834692482659371693172458714583926825946713936721584,0.10268539999378845,44,1318,1274
350040079169000003072300005001430000000712000000098400500004780800000394940060052,358146279169257843472389615281435967694712538735698421513924786826571394947863152,2.46778209996409714,46,59127,59081
100207689000008305009405100721300006893600004654900003007506900000003507500709431,145237689276198345389465172721354896893671254654982713437516928912843567568729431,0.38126940000802279,40,8716,8676
150600239208009057070054008000430000002175384000890000010023006905008043830900725,154687239268319457379254618581436972692175384743892561417523896925768143836941725,0.07772530004149303,40,393,353
137400809048000005500000014310024900006301582980065400600000098053000006894600203,137456829248139675569278314315824967476391582982765431621543798753982146894617253,0.20698060002177954,41,4405,4364
105279604008030500760845021000050000406000702500408003620080035850000017903502806,135279684248136579769845321312657498486391752597428163621784935854963217973512846,0.15327510004863143,40,2817,2777
400507109000290054500030076010002900206000705008400020950040002620051000804309001,432567189167298354589134276315672948246983715798415623951746832623851497874329561,0.43758480000542477,45,12250,12205
102305709005080100000167000040050070517020394800000001920030017730816052600702008,162345789475289163389167245243951876517628394896473521928534617734816952651792438,0.11733670003013685,41,1725,1684
150273089070060010629000357012000970500000006700194002001946700000712000200308001,154273689378569214629481357412635978593827146786194532831946725945712863267358491,0.31395969999721274,42,7974,7932
100205608000069037369000500403520000582090046601780000914000300000013064800902105,147235698258169437369478521473526819582391746691784253914657382725813964836942175,0.10268589999759570,41,1248,1207
104257806007080050509006000310500008470028319690700002701005000006040030903871605,134257896267189453589436271312594768475628319698713542721365984856942137943871625,0.14957940002204850,40,2846,2806
200356009058020360309000205400000003576030428890000056001000500700815002900642001,247356819158429367369187245412568973576931428893274156621793584734815692985642731,0.74109309999039397,42,19379,19337
130245000200080030908006210400607009860390027700804003304002980500070040690418000,136245798247189536958736214413627859865391427729854163374562981581973642692418375,0.33931619999930263,41,8792,8751
147300529000009006360200107000090800570812604000040200620900708000001002834600951,147368529258179436369254187412596873573812694986743215621935748795481362834627951,0.42467490001581609,42,10721,10679
341206598200105007570040026003080700700409001800010004132060875000000000904837602,341276598268195437579348126413682759726459381895713264132964875687521943954837612,0.21629209996899590,40,4518,4478
408030107000479000070080040014658730050000060900020004000542000742000356090763020,468235197123479685579186243214658739357914862986327514631542978742891356895763421,3.90189039998222142,44,113683,113639
205040609060050040079080150124060978000000000800010004030694020542000796080725030,215347689368159247479286153124563978693478512857912364731694825542831796986725431,0.22267850005300716,42,4429,4387
100230097260009040080460021500070804000000000708090003420013080030700019970046005,154238697267159348389467521592371864613584972748692153425913786836725419971846235,0.43644279998261482,45,5666,5621
407030809560070034039060750300020008000000000600847001010684090943000286050392010,427135869568279134139468752371526948284913675695847321712684593943751286856392417,0.55600199999753386,42,9090,9048
240167305300420070090380000000000807837200956000000103010830000600910080980756201,248167395351429678796385412125693847837241956469578123512834769673912584984756231,1.03119970002444461,42,20480,20438
200469008140005090000080240000040809486000523705030000021090000050700061600351002,237469158148275396569183247312546879486917523795832614821694735953728461674351982,1.50851839996175840,45,30037,29992
350000079060050040409070105210587096500603002800104003000040000731962584900030001,352418679167259348489376125213587496574693812896124753625841937731962584948735261,0.30611459998181090,41,4345,4304
340200708007108034509430102130004905400300200790002603203940806004506079950700401,341265798627198534589437162132674985468359217795812643273941856814526379956783421,0.13214849994983524,36,196,160
400000578000000009309080014104702095200403001790805302610050403900000000857000006,461239578528174639379586214134762895285493761796815342612957483943628157857341926,3.59446930000558496,45,79987,79942
310209048050167030000080000123040987600000002905000403700020004542000396896030721,317259648458167239269483175123645987674398512985712463731926854542871396896534721,0.08629730000393465,40,583,543
230000018050030090400070005360000049000000000584601327719843562603705904040962070,236459718157238496498176235361527849972384651584691327719843562623715984845962173,0.32701080001424998,39,5183,5144
350109076060070040400030009010763080000000000597000463821050634905426807700080002,358149276169275348472638159214763985683594721597812463821957634935426817746381592,0.21800100000109524,41,2309,2268
050001089000389406400076120210400008000000000800003074021930007608712000940800010,356241789172389456489576123213457698794628531865193274521934867638712945947865312,0.90573910000966862,45,17427,17382
310209048050167030000080000100040007000308000985702463701926804002000300806030701,317259648458167239269483175123645987674398512985712463731926854542871396896534721,0.92422119999537244,42,14238,14196
200500837050307004309080050581000003000106000700000192010020309900803010837001005,246519837158367924379284651581972463492136578763458192614725389925843716837691245,2.83058529999107122,45,72508,72463
358000179160357082000090000280030096000702000637010524800523007000000000705189203,358246179169357482472891635281435796594762318637918524816523947923674851745189263,0.13480220001656562,41,1634,1593
057190048100000007480005000301002760500030002092700103000200075900000004730049620,257196348163428597489375216341852769576931482892764153614283975925617834738549621,1.70513229997595772,46,52958,52912
030000050208169307079030180010706090500010002607000403901070508700805001060321070,136487259258169347479532186312746895584913762697258413921674538743895621865321974,0.16938839998329058,42,3258,3216
360209080100456903400003560013504000704390006096807000800001640600748302940605010,365279481178456923429183567213564879784392156596817234837921645651748392942635718,0.20812969998223707,38,4167,4129
040200019200091600160480000501600090400070003090005201000032086005760004830004020,347256819258391647169487352571623498482179563693845271714532986925768134836914725,0.69123070000205189,46,19930,19884
005207093130400006279060000312500000500000007000004325000040569900001082750809400,465217893138495276279368154312576948584932617697184325821743569943651782756829431,1.41833179997047409,45,42917,42872
207301080050629004369004000410000006600000001900000037000400798700218060030905402,247351689158629374369784125412837956673592841985146237521463798794218563836975412,1.98078119999263436,45,60308,60263
000317069160092003009000000410700008503904607700008032000000300900830046630549000,254317869168492573379685124412763958583924617796158432841276395925831746637549281,3.15351729997200891,45,75451,75406
200037080350269000000080006612300005403000702700002643900020000000941028020750001,246137589358269174179485236612374895483596712795812643931628457567941328824753961,0.21029389998875558,45,2020,1975
200137009050269070109080206610000095400000002790802043031020450000941000820050061,246137589358269174179485236612374895483596712795812643931628457567941328824753961,0.22410579997813329,41,2024,1983
145397268000125000209060501403602905500000006607000302050040020900010003830050014,145397268368125497279468531413672985582934176697581342751843629924716853836259714,0.31219740002416074,41,4576,4535
145397268300125007009060500410000085500000006007000300750040029900716003006050700,145397268368125497279468531413672985582934176697581342751843629924716853836259714,1.00832759996410459,43,21934,21891
340250000100469000009080005461000907502000306703000284900040600000831009000076042,346257891158469723279183465461328957582794316793615284917542638624831579835976142,1.51267859997460619,45,30146,30101
200570409350429000000036005103000500504000803009000102600740000000951067905083004,216578439357429681498136725123894576564217893789365142631742958842951367975683214,1.52466330002062023,45,28413,28368
150038090402197038300050100000304009508071204000502003800010900601729085970043020,157238496462197538389456172216384759538971264794562813823615947641729385975843621,0.19505209999624640,39,4077,4038
040368970160409003389100406002093008600080004008014009521900807970801005030745190,245368971167459283389172456412593768693287514758614329521936847974821635836745192,0.17366049997508526,36,3165,3129
028346570059000620674000831005060700400090002000010000000825000590030087063974210,128346579359187624674259831215463798436798152987512346741825963592631487863974215,0.12908490002155304,42,1898,1856
045687230360102054200000001000030000450020017000741000020374080930000075087915340,145687239368192754279453861712536498453829617896741523521374986934268175687915342,0.19888520002132282,41,4200,4159
047328000250100074300400000010004908780591632090006107900800000430600089076945000,147328596258169374369457821612734958784591632593286147921873465435612789876945213,0.14637929998571053,41,2645,2604
147239050250000000300504100421000087570900403893000015600703500730000000985621030,147239856258167349369584172421356987576918423893472615612743598734895261985621734,0.29224449995672330,40,7293,7253
350217096100349007400000001000605000580000074090824010010702050920000068837956142,358217496162349587479568321241675839586193274793824615614782953925431768837956142,0.16554469999391586,39,3153,3114
050149060000572000400060009132090475600050002590000036900624008700000003046735290,258149367369572184471368529132896475687453912594217836913624758725981643846735291,0.27297220000764355,42,6680,6638
457163800100000000000087030301500068002010400940008207010870000000000001006341572,457163829138295746269487135371524968682719453945638217513872694724956381896341572,0.19260870001744479,46,4110,4064
310560007067009203000000000170400005680215074900006028000000000809600450700024081,314562897567189243298347516172498635683215974945736128421853769839671452756924381,0.45146469998871908,46,12312,12266
250147039000259000000000000124070985500000002709000301000435000970020064845090123,256147839387259416491368257124673985538914672769582341612435798973821564845796123,0.15023949998430908,43,2724,2681
305040708060183090480060032040326080706891503000000000000738000000000000054612370,315249768267183495489567132541326987726891543938475216192738654673954821854612379,1.94447690004017204,44,59353,59309
358109002000030009270060030010000078002654300590000040020040057600080000900506813,358179462164235789279468135416392578782654391593817246821943657635781924947526813,1.02848149999044836,46,28746,28700
250367091000208000380050072000483000040709020708506103420000087900841006806902405,254367891167298354389154672512483769643719528798526143421635987975841236836972415,0.12828210002044216,39,1973,1934
200167009460352078170080026302548607000000000004010800000734000035020760040090030,258167349469352178173489526312548697586973412794216853621734985935821764847695231,1.01291619997937232,43,27341,27298
200040009360129057070080020502691704000000000706030802000050000047813260053060940,215347689368129457479586123582691734134278596796435812621954378947813265853762941,0.32429120002780110,43,7281,7238
302567108180293065560010072205836709000070000700040006000354000003080200050000010,342567198187293465569418372215836749436975821798142536621354987973681254854729613,1.10867900005541742,43,32521,32478
217300609400060007060000010000030894583904261000020573020000040900010002846700105,217348659458169327369257418172635894583974261694821573721583946935416782846792135,0.49848820001352578,43,13625,13582
351247689000030000279000314020706090500090008800010006010973040900050007780020031,351247689468139752279568314124786593536492178897315426612973845943851267785624931,1.16482990002259612,42,31409,31367
127300589000000002960008017040030050071205846080060070610004098000000005895600724,127346589458179632963528417246837951371295846589461273612754398734982165895613724,0.50200090004364029,42,12972,12930
010540682060007000400008000520300794800090005694005023000600008000800030786023040,317549682268137459459268317521386794873492165694715823132654978945871236786923541,3.56203450000612065,46,110375,110329
310248079240109086508306102420080057000090000060010020050704090004901700030060010,316248579247159386598376142421683957873592461965417823152734698684921735739865214,0.22506560001056641,42,5191,5149
140020690008100007000400015420581069081940002790236041000600074004700006970010520,147325698258169437369478215423581769681947352795236841812653974534792186976814523,0.61275100003695115,40,17435,17395
260308097470000026509070401120507069085090270796080135800000002900010008050020010,261348597478159326539276481124537869385691274796482135813965742942713658657824913,0.16363480000291020,40,2898,2858
360100240000000005540260079000395080836710502000628010420830057000000004780500360,367159248192487635548263179214395786836714592975628413421836957653971824789542361,0.22443399997428060,42,4060,4018
140258093300000007000407000400613008603974105000000000570040069000090000936825714,147258693358169247269437581425613978683974125791582436572341869814796352936825714,0.29502479999791831,43,6593,6550
160258790005000008000060045500601289917080506600503471000020067002000004830714950,164258793375149628289367145543671289917482536628593471491825367752936814836714952,0.06789519998710603,39,173,134
040316090100000003000279000300050009400000006090603050730040065002861700684537912,248316597179485623563279148316754289425198376897623451731942865952861734684537912,1.79928209999343380,43,53966,53923
200148360061000008080530007000607095926050801000801036090460002035000004700985610,257148369361279548489536127813627495926354871574891236198463752635712984742985613,0.10084969998570159,41,1232,1191
510037060602000009080090215100502000006080100000604003421060050900000301070940082,519237468642158739783496215134572896256389174897614523421863957968725341375941682,1.26109489996451885,46,37739,37693
100200500200009300380070162460900000502304906000006047624050093005600008008002001,146238579257169384389475162461927835572384916893516247624851793715693428938742651,0.92826900002546608,45,27611,27566
007040800400000001060108070312875649704060502000304000620030084043602150870010026,137246895458793261269158473312875649784961532596324718621537984943682157875419326,0.16916459996718913,40,3159,3119
460315892008000103030200457000503008304160500000807001010600985003000206850921734,467315892528479163139286457271593648384162579695847321712634985943758216856921734,0.09374119999120012,38,809,771
137420000208000007560000240000004038785263401000001072420000850903000006876190000,137426985248359167569718243612974538785263491394581672421637859953842716876195324,0.75451590004377067,43,19128,19085
105070902240189056680000017000508000070090040093060120021943860300000004060857030,135476982247189356689325417412538679876291543593764128721943865358612794964857231,0.10465829999884591,41,1110,1069
000654000108000403069000250310806079506392804080000020620080045790000081805961702,237654198158279463469138257312846579576392814984517326621783945793425681845961732,0.07437869999557734,39,223,184
000456000208109306069020750041000890500080003896000125600040008980000032703895604,137456289258179346469328751341562897572981463896734125615243978984617532723895614,0.10210810002172366,40,860,820
351248700200000000489060000100004390600902007098500002000030974000000006003796251,351248769276159483489367125125674398634982517798513642562831974917425836843796251,0.27761580003425479,45,6558,6513
246381050000000086098050400000723590000000000083465000004070930720000000030516274,246381759157249386398657412461723598572198643983465127614872935725934861839516274,0.60434780002105981,45,16841,16796
037568140100000005049020760002080500400296003080305070690040057700000004804937601,237568149168479235549123768312784596475296813986315472691842357723651984854937621,0.08051570004317909,41,534,493
006308700307109402400070006031080920004000500060504070200756009640801037070423050,126348795357169482498275316531687924784912563962534178213756849645891237879423651,0.29081120004411787,41,7333,7292
007004098058300001400100003010090037384000926790080040600005004800002510940800300,137524698258369471469178253512496837384751926796283145621935784873642519945817362,0.27161620004335418,45,6458,6413
100308005307169402400070006001000900784010563960504078000706000600891007870020051,126348795357169482498275316531687924784912563962534178213756849645891237879423651,0.08003300003474578,40,525,485
004201079100479003200000005040003008602040301700100020400000006900814007830506400,364251879158479263279368145541623798682947351793185624415732986926814537837596412,4.48171369999181479,46,137299,137253
300408005107269304098050120003000800589020413740000062600584007900601008070030040,326418795157269384498357126263145879589726413741893562612584937934671258875932641,0.13755060004768893,40,2226,2186
100309002209157403400060005004000800607090501980203047500000008740901056890030014,158349762269157483473862195314576829627498531985213647531624978742981356896735214,0.38119280000682920,41,9997,9956
300108009400239006200060003102000608643080915870000024500000007730801062960020031,356178249487239156219465783192354678643782915875916324521643897734891562968527431,0.87291649996768683,41,23102,23061
006005089307200000400067502200600908003408200904002006809520003000001405740900800,126345789357289164498167532271653948563498217984712356819524673632871495745936821,0.36810809996677563,45,9179,9134
008267050209300000000050108400503086590000034680704002704030000000001603030875200,148267359259318467367459128471523986592186734683794512714632895825941673936875241,0.78746040002442896,45,23060,23015
008235700300000002000000000210050098580000074700408001621040957935020486840596013,168235749359174862472689135214357698586912374793468521621843957935721486847596213,1.14534160000039265,40,34216,34176
047368520300000006060000030400937002700681004800205007002000800901402703674010295,147368529358129476269574138415937682723681954896245317532796841981452763674813295,0.48440539999864995,41,13225,13184
137460080200079060060000107300500006570000039900004001801000090040950008090042613,137465982258179364469283157312597846574618239986324571821736495643951728795842613,4.14610610000090674,45,129459,129414
501260070300000080009300024430002008100896003200400051710003400050000007060051902,541268379327149586689375124436512798175896243298437651712983465953624817864751932,1.09606259997235611,46,33399,33353
017050820200000007000000000100639008340785092790402036671020984030060010900871003,417356829269148357583297641125639478346785192798412536671523984832964715954871263,0.23490330000640824,41,5361,5320
157200380408300005000000207200005090503904702090800004601000000900003601075009423,157246389428397165369158247214735896583964712796821534631472958942583671875619423,0.81568890000926331,45,24051,24006
017463590300000004060000010620709053500010002000602000030000080945286731876931425,217463598358197264469825317621749853594318672783652149132574986945286731876931425,0.43542649998562410,39,10763,10724
158237400302009058070000000000004807534098026000002504020000000703005041945861200,158237469362149758479586312216354897534798126897612534621473985783925641945861273,0.19903519999934360,42,4024,3982
005060700601000304840309016100070009700198002980504037203706905008010600560030071,325461798691287354847359216152673849734198562986524137213746985478915623569832471,0.12512149999383837,40,1959,1919
158230060302000050070000002200004007530798026800600004600000080080000601040061273,158237469362149758479586312216354897534798126897612534621473985783925641945861273,2.91113040002528578,46,90082,90036
158070346300050007079000120200080009580792061700603008020105080000040000900827003,158279346362451897479368125216584739583792461794613258627135984831946572945827613,0.14192959998035803,43,2386,2343
