Puzzle,Solution,Execution Time,Zeros,Guesses,Backtracks
107254089392160400000070200200000070500802134900000020000030800635980700809627013,167254389392168457458379261213546978576892134984713625721435896635981742849627513,0.07105339999543503,41,150,109
100368009400259008080010050012080490504000802690724031900506003000000000046832910,157368249463259178289417356312685497574193862698724531921546783835971624746832915,0.18280139996204525,41,4231,4190
000629540200084600400005102070000039602000407380000050703800005005910004046253000,137629548259184673468375192571462839692538417384791256713846925825917364946253781,1.31020540004828945,45,46305,46260
007269030000540700350108006520000047674900385890000012410605009000890200005724060,147269538268543791359178426521386947674912385893457612412635879736891254985724163,0.10426689998712391,40,1422,1382
026154780108000304479080251200060008500709003090020040000070000000948000015030490,326154789158297364479386251231465978584719623697823145942571836763948512815632497,0.38185629999497905,44,11028,10984
246010097150200006309407105000040000470895061000020000501906803760300009938050072,246518397157239486389467125612743958473895261895621734521976843764382519938154672,0.11105339997448027,40,1342,1302
046030097002109008700000100060095073400802009590360010004000005900501300830040720,146238597352179468789654132261495873473812659598367214614723985927581346835946721,0.33961660001659766,45,10292,10247
002140860408250000170300004010000076605702341090000028520900007806570000007820630,352147869468259713179368254213485976685792341794613528521936487836574192947821635,0.14809039997635409,42,2989,2947
006280700207351009800400031010000096503008147070000023300700068704832005005140300,136289754247351689859467231412573896593628147678914523321795468764832915985146372,0.09169650002149865,41,776,735
007348900300169007400050003070030080503000704690000021920504038706801405045090170,217348956358169247469257813172436589583912764694785321921574638736821495845693172,0.08171129995025694,40,383,343
150347620000068005000200040412070060675009203983010070000800030000034006830926750,159347628247168395368295147412573869675489213983612574796851432521734986834926751,0.31674569996539503,41,8455,8414
017259640000060000500748003030080060805906702290000034000315000150090076004627300,317259648428163597569748123731482965845936712296571834672315489153894276984627351,0.27335370000218973,42,7621,7579
004167290000340500100008034080003006702000401900700080610500009003081000095674100,354167298268349517179258634581423976732896451946715382617532849423981765895674123,0.94480880000628531,45,32915,32870
100234007040000030308000401421060398580020064009000200002040500030516070960872043,196234857247158639358697421421765398583921764679483215712349586834516972965872143,0.13751780003076419,41,2732,2691
207108309300629007060307050012000690500080001800090004021030780734805926980000013,247158369358629147169347852412573698593486271876291534621934785734815926985762413,0.11932090000482276,39,2239,2200
100058963000009057039600200370400008482036095690700001013500800000003019800014372,147258963268349157539671284371495628482136795695782431913527846724863519856914372,0.13154440000653267,40,2075,2035
230050097070060050581409236100000005860295041700804003000080000007521800900746002,236158497479362158581479236124637985863295741795814623612983574347521869958746312,0.11979020002763718,41,1769,1728
200300489450000070009400005600200104092060830803001002900005700030000058586007001,217356489458129673369478215675283194192564837843791562921835746734612958586947321,1.78135499998461455,46,64982,64936
300498002008153400009000310120800006485070031790300005001000980002739100900681003,317498652268153479549267318123845796485976231796312845631524987852739164974681523,0.24706500000320375,41,6432,6391
257010469160020075400060008300206007082090640000154000000030000043070250670000013,257318469168429375439567128314286597582793641796154832921635784843971256675842913,0.18630220001796260,44,4229,4185
200040005060159040450000013100000004580090062600512008001923500030671020006485700,217348695368159247459267813172836954583794162694512378741923586835671429926485731,0.13773339998442680,42,2985,2943
100357009050249070070000040501000706680070054400615008003060800014732960000891000,146357289358249671279186543531428796682973154497615328923564817814732965765891432,0.50473179999971762,42,16087,16045
300248679000050830080000200104500007738490026506700003010000700000010460800627391,351248679267159834489376215124563987738491526596782143612934758973815462845627391,0.29446850001113489,42,8089,8047
107246509050793060009050200302000906510389042700000001021000390000030000970625018,137246589258793164469158273382417956516389742794562831621874395845931627973625418,0.16901519999373704,41,3946,3905
206458709500030008080167020103000806060000010700306002601985204000040000870623051,216458739547239168389167425123574896465892317798316542631985274952741683874623951,0.19518849998712540,41,4634,4593
246100380100300007009060005530704000004080700000506013400030900900001004085002631,246157389158349267379268145532714896614983752897526413421635978963871524785492631,0.42983739997725934,46,14253,14207
160237089000149000009050300200306007690070021754010963002000600030504070800961005,165237489328149756479658312281396547693475821754812963512783694936524178847961235,0.11080930003663525,41,1821,1780
047103560100000009360070021510704096403865102000010000600357004000080000075902610,247193568158426739369578421512734896493865172786219345621357984934681257875942613,0.22559729998465627,42,5903,5861
086203479200100308300070052402500006063780900708400003600040097800900605075801234,186253479257194368349678152412539786563782941798416523621345897834927615975861234,0.08621650002896786,38,796,758
204571089000340200570068400300050006485600071700080004820036700000810900903725068,234571689168349257579268413312457896485692371796183524821936745657814932943725168,0.08654320001369342,39,846,807
307189500000035740000000810580000976090000050673000024014000000026850000005764201,347189562168235749259476813581342976492617358673598124714923685926851437835764291,1.00880049995612353,45,34815,34770
108000307560000081070080040300407008006592700005010400801935604900040005054020130,148256397569374281273189546312467958486592713795813462821935674937641825654728139,1.48958940000738949,43,53031,52988
106045789200007304400390001002780000584609000009530000700820005800006403903051872,136245789298167354457398621312784596584619237679532148741823965825976413963451872,0.06521119998069480,40,49,9
051400367308000004470500000137080050000604000090050872000002045700000601946005720,251498367368127594479536218137289456582674139694351872813762945725943681946815723,1.07454589998815209,45,37800,37755
240050019108209304509104602000040000480965031000010000003507400900030007756090123,247356819168279354539184672371842965482965731695713248813527496924631587756498123,0.25993900001049042,41,6866,6825
038000760170306089690000035200080001307592608009010200000935000900761004760020013,538149762172356489694278135256487391317592648849613257421935876983761524765824913,0.11462299997219816,41,1712,1671
100040009370000054409000701210050076500781002000462000040975030001020900700814005,165247389378196254429538761214359876536781492987462513642975138851623947793814625,0.43570279999403283,44,12871,12827
307251608000009042209000310410000006573096001890000007601000870000008059905742103,347251698158369742269487315412573986573896421896124537621935874734618259985742163,0.32700379996094853,41,9678,9637
107302508008090100300581004010639080070000030893000621620050047700010002005274800,147362598258497163369581274412639785576128439893745621621853947784916352935274816,0.19704709999496117,41,4922,4881
320648019008030400409050208210000084580000093704803102030000020600080005070926040,327648519158239467469157238213795684586412793794863152931574826642381975875926341,0.31100940000033006,42,8981,8939
200375004090080050408000103530000087620897031700503002045000620800942005900651008,216375894397184256458269173531426987624897531789513462145738629863942715972651348,0.14179089997196570,40,2769,2729
300297105000036070079000320512300004783040012694700008027000890000024050900873201,346297185258136479179458326512389764783645912694712538427561893831924657965873241,0.13985999999567866,39,2621,2582
402509103075238460000070000050080090713090845809000307520040086900020004600701002,482569173175238469396174258254387691713692845869415327521943786937826514648751932,0.11004739999771118,41,1007,966
190000057248070169300169004002513800000496000000782000700050008034000670905807402,196248357248375169357169284472513896583496721619782543721654938834921675965837412,0.15676089999033138,41,3289,3248
140000078360040091200000006401539607002060900000712000500623009026000430937804162,145396278368247591279185346481539627752468913693712854514623789826971435937854162,0.14042430004337803,40,2853,2813
200138400040059100000007035500000689080090070963000004610800000004670010005912006,256138497347259168198467235571324689482596371963781524619843752824675913735912846,2.94356739998329431,46,110919,110873
140200806050160403009080002400308000003070900000502008900020500601053040805004067,147239856258167493369485712412398675583671924796542138934726581671853249825914367,0.08686889999080449,46,277,231
201400708300000652600250041006308009030592800008706004800970023700000985903800107,251463798374189652689257341126348579437592816598716234865971423712634985943825167,0.47207850002450868,40,15970,15930
417208659508109307000050000100624008000010000005803200700000006840090075956781432,417238659528169347369457821173624598284915763695873214731542986842396175956781432,0.11510480003198609,40,1569,1529
150200009268009007079000125500700000610000094000003006431000970900800463700004012,154237689268159347379468125592746831613582794847913256431625978925871463786394512,1.07795219996478409,45,38254,38209
347158209000009008000060450100000095280000031590000002068030000700600000902874316,347158269625349178819267453173482695284596731596713842468931527731625984952874316,0.55717869999352843,45,17754,17709
007036590200197400360050000401800059680900731503600042830010000700369200006084310,147236598258197463369458127471823659682945731593671842834512976715369284926784315,0.09188030002405867,39,834,795
401279305200145009070060020105000908380000041700010003000050000043927510007681400,461279385238145679579368124125734968386592741794816253612453897843927516957681432,0.16083389997947961,42,3582,3540
103248506400109003020060080731000965860000047900070001300000008007836400058914730,173248596486159273529367184731482965862591347945673821394725618217836459658914732,0.06924449995858595,40,247,207
038469510100000002570030068300000009002301700007285400700853004040716020856000173,238469517169578342574132968315647289482391756697285431721853694943716825856924173,0.07143870001891628,40,493,453
050070289407200006238000000002065040600809003080120500000000832700001604849030010,156374289497218356238956471312765948675849123984123567561497832723581694849632715,0.16880099999252707,45,3632,3587
147230096250100003009000802000080740700624138000090260004000607830500004976840051,147238596258169473369457812612385749795624138483791265524913687831576924976842351,0.10867219994543120,40,1900,1860
050046079468000003300100000004710060100482007080069200000004005900000482840920010,251346879468297153379158624524713968196482537783569241612834795935671482847925316,3.58675339998444542,46,136942,136896
036010790100000006200346001002060900600105007790020064000000000940601025863752419,436518792158279346279346581312467958684195237795823164521984673947631825863752419,0.28048499999567866,42,7825,7783
016350000408109000300400108180000693503206417760000825600700304905801000047630000,216358749478169532359427168182574693593286417764913825621795384935841276847632951,0.13175200001569465,40,2726,2686
340010067100368009000407000071030690400659001000070000004080900825000713930020084,349215867157368249268497135571834692482659371693172458714583926825946713936721584,1.20838349999394268,44,42159,42115
350040079169000003072300005001430000000712000000098400500004780800000394940060052,358146279169257843472389615281435967694712538735698421513924786826571394947863152,4.30637220002245158,46,165285,165239
100207689000008305009405100721300006893600004654900003007506900000003507500709431,145237689276198345389465172721354896893671254654982713437516928912843567568729431,0.29915299999993294,40,8994,8954
150600239208009057070054008000430000002175384000890000010023006905008043830900725,154687239268319457379254618581436972692175384743892561417523896925768143836941725,0.14028350001899526,40,2623,2583
137400809048000005500000014310024900006301582980065400600000098053000006894600203,137456829248139675569278314315824967476391582982765431621543798753982146894617253,0.07794519996969029,41,42,1
105279604008030500760845021000050000406000702500408003620080035850000017903502806,135279684248136579769845321312657498486391752597428163621784935854963217973512846,0.23115210002288222,40,6264,6224
400507109000290054500030076010002900206000705008400020950040002620051000804309001,432567189167298354589134276315672948246983715798415623951746832623851497874329561,0.74124080000910908,45,24620,24575
102305709005080100000167000040050070517020394800000001920030017730816052600702008,162345789475289163389167245243951876517628394896473521928534617734816952651792438,0.11505270004272461,41,1787,1746
150273089070060010629000357012000970500000006700194002001946700000712000200308001,154273689378569214629481357412635978593827146786194532831946725945712863267358491,0.24534759996458888,42,6795,6753
100205608000069037369000500403520000582090046601780000914000300000013064800902105,147235698258169437369478521473526819582391746691784253914657382725813964836942175,0.12736999994376674,41,2453,2412
104257806007080050509006000310500008470028319690700002701005000006040030903871605,134257896267189453589436271312594768475628319698713542721365984856942137943871625,0.17457109998213127,40,3278,3238
200356009058020360309000205400000003576030428890000056001000500700815002900642001,247356819158429367369187245412568973576931428893274156621793584734815692985642731,1.10190059995511547,42,37967,37925
130245000200080030908006210400607009860390027700804003304002980500070040690418000,136245798247189536958736214413627859865391427729854163374562981581973642692418375,0.30195120000280440,41,8308,8267
147300529000009006360200107000090800570812604000040200620900708000001002834600951,147368529258179436369254187412596873573812694986743215621935748795481362834627951,0.53636420000111684,42,16366,16324
341206598200105007570040026003080700700409001800010004132060875000000000904837602,341276598268195437579348126413682759726459381895713264132964875687521943954837612,0.08937770000193268,40,933,893
408030107000479000070080040014658730050000060900020004000542000742000356090763020,468235197123479685579186243214658739357914862986327514631542978742891356895763421,1.26814260001992807,44,45646,45602
205040609060050040079080150124060978000000000800010004030694020542000796080725030,215347689368159247479286153124563978693478512857912364731694825542831796986725431,0.16701989999273792,42,3857,3815
100230097260009040080460021500070804000000000708090003420013080030700019970046005,154238697267159348389467521592371864613584972748692153425913786836725419971846235,0.21302659995853901,45,5607,5562
407030809560070034039060750300020008000000000600847001010684090943000286050392010,427135869568279134139468752371526948284913675695847321712684593943751286856392417,0.27873829996678978,42,8238,8196
240167305300420070090380000000000807837200956000000103010830000600910080980756201,248167395351429678796385412125693847837241956469578123512834769673912584984756231,0.25065130001166835,42,6672,6630
200469008140005090000080240000040809486000523705030000021090000050700061600351002,237469158148275396569183247312546879486917523795832614821694735953728461674351982,0.54104809998534620,45,18740,18695
350000079060050040409070105210587096500603002800104003000040000731962584900030001,352418679167259348489376125213587496574693812896124753625841937731962584948735261,0.44897289999062195,41,13947,13906
340200708007108034509430102130004905400300200790002603203940806004506079950700401,341265798627198534589437162132674985468359217795812643273941856814526379956783421,0.07191739999689162,36,102,66
400000578000000009309080014104702095200403001790805302610050403900000000857000006,461239578528174639379586214134762895285493761796815342612957483943628157857341926,1.78000140003859997,45,60784,60739
310209048050167030000080000123040987600000002905000403700020004542000396896030721,317259648458167239269483175123645987674398512985712463731926854542871396896534721,0.20723920001182705,40,4560,4520
230000018050030090400070005360000049000000000584601327719843562603705904040962070,236459718157238496498176235361527849972384651584691327719843562623715984845962173,0.11038099997676909,39,1436,1397
350109076060070040400030009010763080000000000597000463821050634905426807700080002,358149276169275348472638159214763985683594721597812463821957634935426817746381592,0.09822519996669143,41,936,895
050001089000389406400076120210400008000000000800003074021930007608712000940800010,356241789172389456489576123213457698794628531865193274521934867638712945947865312,0.33550250000553206,45,9770,9725
310209048050167030000080000100040007000308000985702463701926804002000300806030701,317259648458167239269483175123645987674398512985712463731926854542871396896534721,0.28551090002292767,42,7729,7687
200500837050307004309080050581000003000106000700000192010020309900803010837001005,246519837158367924379284651581972463492136578763458192614725389925843716837691245,1.36811309994664043,45,48856,48811
358000179160357082000090000280030096000702000637010524800523007000000000705189203,358246179169357482472891635281435796594762318637918524816523947923674851745189263,0.10663660004502162,41,1409,1368
057190048100000007480005000301002760500030002092700103000200075900000004730049620,257196348163428597489375216341852769576931482892764153614283975925617834738549621,0.19602390000363812,46,4720,4674
030000050208169307079030180010706090500010002607000403901070508700805001060321070,136487259258169347479532186312746895584913762697258413921674538743895621865321974,0.12874770001508296,42,2270,2228
360209080100456903400003560013504000704390006096807000800001640600748302940605010,365279481178456923429183567213564879784392156596817234837921645651748392942635718,0.13694920000853017,38,2451,2413
040200019200091600160480000501600090400070003090005201000032086005760004830004020,347256819258391647169487352571623498482179563693845271714532986925768134836914725,1.65570979996118695,46,52120,52074
005207093130400006279060000312500000500000007000004325000040569900001082750809400,465217893138495276279368154312576948584932617697184325821743569943651782756829431,0.90107560000615194,45,29262,29217
207301080050629004369004000410000006600000001900000037000400798700218060030905402,247351689158629374369784125412837956673592841985146237521463798794218563836975412,1.03430190001381561,45,35778,35733
000317069160092003009000000410700008503904607700008032000000300900830046630549000,254317869168492573379685124412763958583924617796158432841276395925831746637549281,2.51168100000359118,45,95289,95244
200037080350269000000080006612300005403000702700002643900020000000941028020750001,246137589358269174179485236612374895483596712795812643931628457567941328824753961,4.07515230000717565,45,159680,159635
200137009050269070109080206610000095400000002790802043031020450000941000820050061,246137589358269174179485236612374895483596712795812643931628457567941328824753961,0.13941649999469519,41,2971,2930
145397268000125000209060501403602905500000006607000302050040020900010003830050014,145397268368125497279468531413672985582934176697581342751843629924716853836259714,0.80902049998985603,41,29093,29052
145397268300125007009060500410000085500000006007000300750040029900716003006050700,145397268368125497279468531413672985582934176697581342751843629924716853836259714,1.11979120003525168,43,40402,40359
340250000100469000009080005461000907502000306703000284900040600000831009000076042,346257891158469723279183465461328957582794316793615284917542638624831579835976142,0.77566660003503785,45,28881,28836
200570409350429000000036005103000500504000803009000102600740000000951067905083004,216578439357429681498136725123894576564217893789365142631742958842951367975683214,0.99469590000808239,45,38198,38153
150038090402197038300050100000304009508071204000502003800010900601729085970043020,157238496462197538389456172216384759538971264794562813823615947641729385975843621,0.08500830002594739,39,801,762
040368970160409003389100406002093008600080004008014009521900807970801005030745190,245368971167459283389172456412593768693287514758614329521936847974821635836745192,0.08442540001124144,36,792,756
028346570059000620674000831005060700400090002000010000000825000590030087063974210,128346579359187624674259831215463798436798152987512346741825963592631487863974215,0.37897489999886602,42,12277,12235
045687230360102054200000001000030000450020017000741000020374080930000075087915340,145687239368192754279453861712536498453829617896741523521374986934268175687915342,0.07166310003958642,41,181,140
047328000250100074300400000010004908780591632090006107900800000430600089076945000,147328596258169374369457821612734958784591632593286147921873465435612789876945213,0.32168539997655898,41,10242,10201
147239050250000000300504100421000087570900403893000015600703500730000000985621030,147239856258167349369584172421356987576918423893472615612743598734895261985621734,0.59383399999933317,40,20901,20861
350217096100349007400000001000605000580000074090824010010702050920000068837956142,358217496162349587479568321241675839586193274793824615614782953925431768837956142,0.19876940001267940,39,5088,5049
050149060000572000400060009132090475600050002590000036900624008700000003046735290,258149367369572184471368529132896475687453912594217836913624758725981643846735291,0.15348030003951862,42,3540,3498
457163800100000000000087030301500068002010400940008207010870000000000001006341572,457163829138295746269487135371524968682719453945638217513872694724956381896341572,1.58353529998566955,46,57771,57725
310560007067009203000000000170400005680215074900006028000000000809600450700024081,314562897567189243298347516172498635683215974945736128421853769839671452756924381,1.04497049999190494,46,38396,38350
250147039000259000000000000124070985500000002709000301000435000970020064845090123,256147839387259416491368257124673985538914672769582341612435798973821564845796123,0.43142179999267682,43,13131,13088
305040708060183090480060032040326080706891503000000000000738000000000000054612370,315249768267183495489567132541326987726891543938475216192738654673954821854612379,0.28328009997494519,44,8623,8579
358109002000030009270060030010000078002654300590000040020040057600080000900506813,358179462164235789279468135416392578782654391593817246821943657635781924947526813,0.26038120000157505,46,7945,7899
250367091000208000380050072000483000040709020708506103420000087900841006806902405,254367891167298354389154672512483769643719528798526143421635987975841236836972415,0.07584239996504039,39,362,323
200167009460352078170080026302548607000000000004010800000734000035020760040090030,258167349469352178173489526312548697586973412794216853621734985935821764847695231,0.99409210000885651,43,35183,35140
200040009360129057070080020502691704000000000706030802000050000047813260053060940,215347689368129457479586123582691734134278596796435812621954378947813265853762941,0.69385959999635816,43,23413,23370
302567108180293065560010072205836709000070000700040006000354000003080200050000010,342567198187293465569418372215836749436975821798142536621354987973681254854729613,0.97569340001791716,43,35255,35212
217300609400060007060000010000030894583904261000020573020000040900010002846700105,217348659458169327369257418172635894583974261694821573721583946935416782846792135,0.72986670001409948,43,25283,25240
351247689000030000279000314020706090500090008800010006010973040900050007780020031,351247689468139752279568314124786593536492178897315426612973845943851267785624931,1.20981510001001880,42,43392,43350
127300589000000002960008017040030050071205846080060070610004098000000005895600724,127346589458179632963528417246837951371295846589461273612754398734982165895613724,0.19066929997643456,42,4867,4825
010540682060007000400008000520300794800090005694005023000600008000800030786023040,317549682268137459459268317521386794873492165694715823132654978945871236786923541,4.62499809998553246,46,174198,174152
310248079240109086508306102420080057000090000060010020050704090004901700030060010,316248579247159386598376142421683957873592461965417823152734698684921735739865214,0.06637670000782236,42,191,149
140020690008100007000400015420581069081940002790236041000600074004700006970010520,147325698258169437369478215423581769681947352795236841812653974534792186976814523,0.23185999999986961,40,6626,6586
260308097470000026509070401120507069085090270796080135800000002900010008050020010,261348597478159326539276481124537869385691274796482135813965742942713658657824913,0.15192619996378198,40,3178,3138
360100240000000005540260079000395080836710502000628010420830057000000004780500360,367159248192487635548263179214395786836714592975628413421836957653971824789542361,0.09664539998630062,42,1285,1243
140258093300000007000407000400613008603974105000000000570040069000090000936825714,147258693358169247269437581425613978683974125791582436572341869814796352936825714,0.47443519998341799,43,14932,14889
160258790005000008000060045500601289917080506600503471000020067002000004830714950,164258793375149628289367145543671289917482536628593471491825367752936814836714952,0.11153129994636402,39,1997,1958
040316090100000003000279000300050009400000006090603050730040065002861700684537912,248316597179485623563279148316754289425198376897623451731942865952861734684537912,1.09326110000256449,43,39734,39691
200148360061000008080530007000607095926050801000801036090460002035000004700985610,257148369361279548489536127813627495926354871574891236198463752635712984742985613,0.06895569997141138,41,268,227
510037060602000009080090215100502000006080100000604003421060050900000301070940082,519237468642158739783496215134572896256389174897614523421863957968725341375941682,0.56763800000771880,46,20766,20720
100200500200009300380070162460900000502304906000006047624050093005600008008002001,146238579257169384389475162461927835572384916893516247624851793715693428938742651,0.32059349998598918,45,10036,9991
007040800400000001060108070312875649704060502000304000620030084043602150870010026,137246895458793261269158473312875649784961532596324718621537984943682157875419326,0.15286819997709244,40,3690,3650
460315892008000103030200457000503008304160500000807001010600985003000206850921734,467315892528479163139286457271593648384162579695847321712634985943758216856921734,0.12352169997757301,38,2369,2331
137420000208000007560000240000004038785263401000001072420000850903000006876190000,137426985248359167569718243612974538785263491394581672421637859953842716876195324,0.09128320001764223,43,1024,981
105070902240189056680000017000508000070090040093060120021943860300000004060857030,135476982247189356689325417412538679876291543593764128721943865358612794964857231,0.11771720001706854,41,2321,2280
000654000108000403069000250310806079506392804080000020620080045790000081805961702,237654198158279463469138257312846579576392814984517326621783945793425681845961732,0.08722889999626204,39,1057,1018
000456000208109306069020750041000890500080003896000125600040008980000032703895604,137456289258179346469328751341562897572981463896734125615243978984617532723895614,0.10607999999774620,40,1623,1583
351248700200000000489060000100004390600902007098500002000030974000000006003796251,351248769276159483489367125125674398634982517798513642562831974917425836843796251,0.99767580005573109,45,36192,36147
246381050000000086098050400000723590000000000083465000004070930720000000030516274,246381759157249386398657412461723598572198643983465127614872935725934861839516274,0.70235450001200661,45,24404,24359
037568140100000005049020760002080500400296003080305070690040057700000004804937601,237568149168479235549123768312784596475296813986315472691842357723651984854937621,0.08893710002303123,41,1087,1046
006308700307109402400070006031080920004000500060504070200756009640801037070423050,126348795357169482498275316531687924784912563962534178213756849645891237879423651,0.16199740004958585,41,4072,4031
007004098058300001400100003010090037384000926790080040600005004800002510940800300,137524698258369471469178253512496837384751926796283145621935784873642519945817362,0.07512019999558106,45,520,475
100308005307169402400070006001000900784010563960504078000706000600891007870020051,126348795357169482498275316531687924784912563962534178213756849645891237879423651,0.10717219999060035,40,1359,1319
004201079100479003200000005040003008602040301700100020400000006900814007830506400,364251879158479263279368145541623798682947351793185624415732986926814537837596412,3.00840800005244091,46,114768,114722
300408005107269304098050120003000800589020413740000062600584007900601008070030040,326418795157269384498357126263145879589726413741893562612584937934671258875932641,0.06965690001379699,40,198,158
100309002209157403400060005004000800607090501980203047500000008740901056890030014,158349762269157483473862195314576829627498531985213647531624978742981356896735214,0.29812290001427755,41,9369,9328
300108009400239006200060003102000608643080915870000024500000007730801062960020031,356178249487239156219465783192354678643782915875916324521643897734891562968527431,1.63207739999052137,41,62652,62611
006005089307200000400067502200600908003408200904002006809520003000001405740900800,126345789357289164498167532271653948563498217984712356819524673632871495745936821,2.40373209997778758,45,93273,93228
008267050209300000000050108400503086590000034680704002704030000000001603030875200,148267359259318467367459128471523986592186734683794512714632895825941673936875241,0.32277530001010746,45,10639,10594
008235700300000002000000000210050098580000074700408001621040957935020486840596013,168235749359174862472689135214357698586912374793468521621843957935721486847596213,1.06776090001221746,40,38126,38086
047368520300000006060000030400937002700681004800205007002000800901402703674010295,147368529358129476269574138415937682723681954896245317532796841981452763674813295,0.24420180002925918,41,6048,6007
137460080200079060060000107300500006570000039900004001801000090040950008090042613,137465982258179364469283157312597846574618239986324571821736495643951728795842613,2.74506679998012260,45,105771,105726
501260070300000080009300024430002008100896003200400051710003400050000007060051902,541268379327149586689375124436512798175896243298437651712983465953624817864751932,0.24589720001677051,46,7009,6963
017050820200000007000000000100639008340785092790402036671020984030060010900871003,417356829269148357583297641125639478346785192798412536671523984832964715954871263,0.19746980001218617,41,5374,5333
157200380408300005000000207200005090503904702090800004601000000900003601075009423,157246389428397165369158247214735896583964712796821534631472958942583671875619423,0.84937899996293709,45,31856,31811
017463590300000004060000010620709053500010002000602000030000080945286731876931425,217463598358197264469825317621749853594318672783652149132574986945286731876931425,0.14055609999923036,39,2779,2740
158237400302009058070000000000004807534098026000002504020000000703005041945861200,158237469362149758479586312216354897534798126897612534621473985783925641945861273,0.09963159996550530,42,1546,1504
005060700601000304840309016100070009700198002980504037203706905008010600560030071,325461798691287354847359216152673849734198562986524137213746985478915623569832471,0.12619439995614812,40,2491,2451
158230060302000050070000002200004007530798026800600004600000080080000601040061273,158237469362149758479586312216354897534798126897612534621473985783925641945861273,14.16442360001383349,46,538611,538565
158070346300050007079000120200080009580792061700603008020105080000040000900827003,158279346362451897479368125216584739583792461794613258627135984831946572945827613,0.18617860000813380,43,4554,4511
